id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,terraformingState,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,starId
a94c8eb5a1,Carener C 8,Icy body,315259,1.6942416446599822,6.881666,12854.158,20,1.0611153774981494,Helium,null,53162.77482995255,14.781633981664685,0.776297,-160.264344,244.584443,1.4899361822569446,false,-0.284657,2020-07-30 13:00:32,434434e372
220510147a,LHS 3776 1,High metal content world,203,4.328159148803821,18.924839,13336.719,220,25.31571181840612,Thick Nitrogen,Not terraformable,143.31625705516203,0.4074009320152977,0.0004,-0.094749,285.500026,11.126417214050925,false,0.256155,2020-09-07 18:25:52,92491f066b
c5084c89bb,LHS 3776 2,Class I gas giant,362,0.8700720809593127,8.548163,19991.404,132,null,No atmosphere,Not terraformable,91.62556449020833,0.0018754818219547025,0.040831,-7.83168,172.468687,235.54190564062498,false,-0.138545,2020-09-07 18:45:44,92491f066b
8a14effd14,LHS 3776 3,Icy body,360,0.7802238857217144,1.524399,8915.059,419,3138.704011843079,Thick Ammonia-rich,Not terraformable,91.62556449020833,0.010518634767466646,0.040831,-7.83168,352.468681,99.45920096684027,true,-0.412716,2020-09-07 18:45:43,92491f066b
ec2a442bc6,LHS 3776 4,Gas giant with ammonia-based life,628,1.5301077414368587,134.676041,59836.844,113,null,No atmosphere,Not terraformable,778.7883350694676,1.2592288359066863,0.001108,-0.018639,16.137504,1.575687168240741,false,0.219885,2020-09-03 00:44:48,92491f066b
49e0ce0c7a,LHS 3776 5,Gas giant with water-based life,894,3.798994886077641,519.000366,74547.656,158,null,No atmosphere,Not terraformable,1321.952790021875,1.7918529244599737,0.000068,-0.347551,75.801436,0.45352929418981486,false,1.227868,2020-09-07 18:51:11,92491f066b
354e90330d,LHS 3776 6,Class III gas giant,1547,9.484962995408877,1321.777832,75291.496,303,null,No atmosphere,Not terraformable,3008.2726368197914,3.100058590044557,0.000148,0.85126,254.113196,1.4416043563773149,false,-2.95513,2020-09-03 00:39:14,92491f066b
afbcdfdd97,LHS 3776 7,Gas giant with water-based life,1962,7.271673354986578,976.959106,73927.416,220,null,No atmosphere,Not terraformable,4293.457639438195,3.929734383337984,0.005044,0.062251,258.591505,0.2576589905902778,false,3.129602,2020-09-03 00:42:42,92491f066b
d193a7ab97,LHS 3776 8,Icy body,2766,6.169823477399554,77.576591,22615.88,48,19.321500123365407,Thick Helium,Not terraformable,7197.7283805608795,5.54568679598713,0.000486,0.025507,80.294263,2.3459097543287037,false,-0.72785,2020-09-03 00:40:50,92491f066b
e2dc738fd9,Flousop A 1,High metal content world,14,0.1403238939365146,0.003336,983.4034375,186,null,No atmosphere,Not terraformable,3.1627299333101853,0.027371105423374852,0.000358,0.015667,98.95561,3.162733531840278,false,0.317558,2020-09-08 01:55:55,d05f3b4dbb
0e0ff14761,Flousop A 2,High metal content world,19,0.1690702855087582,0.005624,1163.25125,164,0.001257640088823094,Thin Ammonia,Not terraformable,5.169914621446759,0.03798159400889989,0.00004,0.337523,174.310334,-5.169920930659722,false,1.836706,2020-09-08 01:55:55,d05f3b4dbb
977f5effa0,Flousop A 3,Rocky Ice world,24,0.1502000142469252,0.008923,1554.551,131,null,No atmosphere,Not terraformable,0.7555149771527778,0.000024900982069085025,0.035041,-5.051242,211.275714,0.7717128735532407,false,0.380678,2020-09-01 18:37:24,d05f3b4dbb
f8da2f8b84,Flousop A 4,Rocky Ice world,24,0.13558540667963204,0.006622,1409.5245,131,null,No atmosphere,Not terraformable,0.7555149771527778,0.00003355438405164412,0.035041,-5.051242,31.27572,0.9971963122916666,false,-0.411825,2020-09-08 01:55:55,d05f3b4dbb
2c56e88ff7,Flousop A 5,Rocky Ice world,33,0.15237624968893745,0.009304,1576.016375,117,null,No atmosphere,Not terraformable,11.752182962719907,0.06566439552138023,0.000952,-0.154449,247.962931,11.752196503900464,true,-0.106608,2020-09-08 01:55:55,d05f3b4dbb
45b331101e,Flousop A 6,Icy body,60,0.17128961552284316,0.024284,2401.48075,94,null,No atmosphere,Not terraformable,29.04739644792824,0.12003901259816528,0.00014,-0.269213,308.634419,29.04742816509259,true,-0.497773,2020-09-06 11:05:45,d05f3b4dbb
0dd9536dfc,Flousop A 7,Icy body,81,0.21853060180489986,0.047721,2980.459,85,0.002924303212435233,Thin Argon,Not terraformable,45.54442647430555,0.16200973451749806,0.00075,0.033261,67.596039,-45.544481383587964,false,-2.414485,2020-09-06 20:14:42,d05f3b4dbb
a70011c667,Flousop AB 1,Icy body,1335,0.8245824909169296,1.653337,9031.256,25,0.3507226899876634,Helium,Not terraformable,2151.893313836227,2.3525027907488796,0.000148,0.031263,10.736781,1.4501167655787037,false,0.223953,2020-09-06 20:10:33,d05f3b4dbb
180280c40a,Flousop AB 2,Icy body,2178,0.9585956296897861,2.355011,9996.852,20,0.4610531165161609,Helium,Not terraformable,4991.327170972454,4.122180678808284,0.017854,0.292894,220.995217,0.7272173574421297,false,-1.053014,2020-09-06 20:09:52,d05f3b4dbb
882fdd8ae7,Flousop B 1,High metal content world,628,0.2754559483968262,0.02363,1868.05775,1039,169.38895632864543,Hot thick Water,Not terraformable,2.3411421312268517,0.01610010151382389,0.000019,0.067443,235.273823,2.3411504824189815,false,-0.085297,2020-09-06 20:12:45,3bda1865c7
2460515004,Flousop B 2,High metal content world,615,0.23540258213422538,0.015047,1612.515375,222,null,No atmosphere,Not terraformable,3.776517869143518,0.022144761910017612,0.001001,-0.054247,233.059322,3.776530701678241,false,0.096255,2020-09-06 20:13:02,3bda1865c7
e88f6ef79e,Flousop B 3,High metal content world,613,0.27825157688147867,0.024324,1885.746,195,null,No atmosphere,Not terraformable,5.93794047556713,0.02994336055896884,0.000297,1.228421,204.974872,5.937960220300926,true,0.015448,2020-09-06 20:13:18,3bda1865c7
63420716ed,Flousop B 4,Rocky Ice world,645,0.2128136327911821,0.025263,2197.49175,116,null,No atmosphere,Not terraformable,25.65282845386574,0.07942676999199429,0.001258,-0.008964,244.786832,-25.652916225520833,false,2.25773,2020-09-06 20:14:08,3bda1865c7
c344134dbe,Flousop B 5,Rocky Ice world,652,0.2090032104112949,0.023871,2155.47675,103,null,No atmosphere,Not terraformable,41.916337968020834,0.11018747167275021,0.000258,-1.589359,66.196301,-41.91647817961805,false,-1.844189,2020-09-06 20:10:56,3bda1865c7
db8fc9073b,Silvanitou A 1,Class I gas giant,180,3.263022496113359,375.338379,68404.704,146,null,No atmosphere,Not terraformable,162.17159314288196,0.3291236157093311,0.41019,-57.962529,184.196767,81.33974055116899,false,-0.471022,2020-09-06 22:57:59,24337910a8
4557123e11,Silvanitou A 2,Icy body,421,0.20986816400862368,0.043279,2896.342,61,0.017379845220824083,Thin Argon,Not terraformable,664.3933071582408,0.8426734962234994,0.006184,-0.408238,318.186125,0.9752948391550926,false,-0.184339,2020-09-06 22:55:11,24337910a8
62e5b628f3,Silvanitou A 3,Icy body,560,0.1580839062403776,0.019245,2225.35675,55,null,No atmosphere,Not terraformable,994.1533207893402,1.1024140747227895,0.019919,1.021265,47.613723,0.6409113804629629,false,0.40753,2020-09-06 22:55:08,24337910a8
233790b502,Silvanitou B 1,High metal content world,3614,0.1783526406330476,0.006731,1239.03775,180,null,No atmosphere,Not terraformable,28.54258373931713,0.10085634328001836,0.000775,0.00014,41.174238,28.54260708966435,true,0.077038,2020-09-06 22:55:56,5f3e97963b
f16c2ededa,Silvanitou B 2,High metal content world,3532,0.18905014805168213,0.007975,1309.97,158,0.0016081214113002715,Thin Ammonia,Not terraformable,45.04315486108796,0.13670788000725198,0.000403,-0.073371,223.680653,45.0431998103125,true,-0.344457,2020-09-06 22:55:34,5f3e97963b
4b84fa4fbe,Silvanitou B 3,High metal content world,3472,0.18891219619585248,0.007958,1309.05075,170,0.04868220203306193,Thin Carbon dioxide,Not terraformable,75.89311442440972,0.19357202250446873,0.000333,-0.001824,263.057783,75.89319045619213,false,-0.110451,2020-09-06 22:56:18,5f3e97963b
c1b3bde40c,Silvanitou B 4,Icy body,3439,0.1414393141355523,0.010791,1761.69325,93,null,No atmosphere,Not terraformable,177.57348164364583,0.34116128372007637,0.003733,-0.021597,9.37883,14.775995396168982,false,0.354236,2020-09-06 22:56:28,5f3e97963b
f0b4eccb59,Silvanitou B 5,Icy body,3338,0.15383288674103962,0.013766,1907.936,82,null,No atmosphere,Not terraformable,279.64607708983795,0.46179247051784406,0.004741,0.374087,329.85024,0.6813684320949074,false,0.249132,2020-09-06 22:55:24,5f3e97963b
44ffaacc81,Silvanitou B 6,Icy body,3643,0.17308730246009266,0.024975,2422.728,73,null,No atmosphere,Not terraformable,439.08060286884256,0.6238361235890372,0.000834,-0.177892,95.353064,1.8620595840856482,false,-0.500543,2020-09-08 11:38:31,5f3e97963b
b536735bb2,Silvanitou B 7,Icy body,3967,0.15936749951698134,0.019698,2242.31025,126,1.0021761658031088,Methane,Not terraformable,662.3907773582986,0.8205729268460771,0.01326,-0.012322,7.636896,0.8605588946064814,false,-0.485379,2020-09-06 22:55:43,5f3e97963b
80f575d9f4,Silvanitou B 8,Icy body,4048,0.15361011061898353,0.017716,2165.995,59,null,No atmosphere,Not terraformable,978.290779447118,1.0641911358408793,0.006939,-0.296222,150.085289,1.1534479876157409,false,-0.32636,2020-09-08 11:38:24,5f3e97963b
5967e364dc,Silvanitou C 1,Icy body,67085,0.062299057404612265,0.001263,908.124625,20,null,No atmosphere,Not terraformable,1092.8786601181366,0.6802685286775944,0.000305,-0.010328,310.287766,0.6656279371643519,false,0.374227,2020-09-08 11:39:06,411c4d3f80
475666df88,Silvanitou C 2,Icy body,67230,0.06694623689482396,0.001562,974.231,20,null,No atmosphere,Not terraformable,109.9887924889699,0.00043057107734298123,0.037953,8.493327,127.919194,5.2212742160416665,false,0.125582,2020-09-08 11:38:50,411c4d3f80
408d8410db,Silvanitou C 3,Icy body,67230,0.06384763354404992,0.001357,929.82675,20,null,No atmosphere,Not terraformable,109.9887924889699,0.0004957749447275522,0.037953,8.493327,307.919189,2.1906913749074075,false,-0.237612,2020-09-08 11:38:47,411c4d3f80
4ebc12f3ff,Silvanitou C 4,Icy body,66748,0.06901004821711819,0.001709,1003.6895,20,null,No atmosphere,Not terraformable,353.6622764335764,0.0005983003294711199,0.184354,4.96814,174.207059,1.118885900011574,false,-0.503902,2020-09-08 11:39:14,411c4d3f80
995c819781,Silvanitou C 5,Icy body,66748,0.052914113861954416,0.000778,773.3721875,20,null,No atmosphere,Not terraformable,353.6622764335764,0.0013149228381055427,0.184354,4.96814,354.207053,1.160944060798611,false,-0.111311,2020-09-08 11:39:19,411c4d3f80
f6d2f55083,Silvanitou C 6,Icy body,66690,0.06965372646599279,0.001735,1006.6119375,20,null,No atmosphere,Not terraformable,4043.8122771403937,1.6273953923515971,0.000111,-0.008906,272.526904,0.8505300620486111,false,1.359139,2020-09-08 11:39:21,411c4d3f80
943e258d48,Silvanitou C 7,Icy body,68064,0.057447795054588024,0.000993,838.5374375,20,null,No atmosphere,Not terraformable,7011.568863634722,2.3487809934752635,0.001506,0.333829,240.715585,0.5834517511921297,false,0.507572,2020-09-08 11:39:11,411c4d3f80
d68801bf51,Silvanitou C 8,Icy body,69035,0.08656480914261742,0.003201,1226.46925,20,null,No atmosphere,Not terraformable,1068.2323257680323,0.0017893035146436746,0.061003,4.045291,6.052698,1.470414090474537,false,-2.754626,2020-09-08 11:38:55,411c4d3f80
f7b61afa99,Silvanitou C 9,Icy body,69038,0.06810797339214016,0.001765,1026.733875,20,null,No atmosphere,Not terraformable,1068.2323257680323,0.0032448125621832133,0.061003,4.045291,186.05269,0.8669742106481482,false,-0.458174,2020-09-08 11:38:59,411c4d3f80
ea0366e0ad,Silvanitou C 10,Icy body,63022,0.10529036968145161,0.005914,1511.579,20,null,No atmosphere,Not terraformable,43621.5454505544,7.9451074370893435,0.001084,0.139976,257.407734,1.738820977685185,false,-0.279218,2020-09-08 11:39:01,411c4d3f80
07235e41f0,LHS 411 A 1,Metal-rich body,7,0.1540199966987943,0.001255,575.728625,1021,0,No atmosphere,Not terraformable,0.8928193952199074,0.013907511455859913,0.000003,-0.000509,124.265634,0.8230413789236112,true,0.491859,2020-09-08 17:16:44,f446469217
3135496358,LHS 411 A 2,High metal content world,12,0.37924165616541217,0.059081,2517.3895,756,0,No atmosphere,Not terraformable,1.0498001205671297,0.00006668822584939372,0.011451,-6.661646,29.60511,1.5249410785300925,true,0.449696,2020-09-08 17:16:44,f446469217
f87d53f8d1,LHS 411 A 3,High metal content world,12,0.36540963310115193,0.053224,2434.15525,756,0,No atmosphere,Not terraformable,1.0498001205671297,0.00007402721753734159,0.011451,-6.661646,209.605091,1.4473781840856481,false,0.246481,2020-09-08 17:16:44,f446469217
d7f31a311d,LHS 411 A 4,High metal content world,21,0.3942337979761052,0.065861,2606.88425,574,0,No atmosphere,Not terraformable,1.4818904024537036,0.00008442278608619261,0.033208,0.126185,192.633406,2.177880122141204,false,-0.103262,2020-09-08 17:16:44,f446469217
e2e95077b8,LHS 411 A 5,High metal content world,21,0.37392169341876524,0.056782,2485.4185,574,0,No atmosphere,Not terraformable,1.4818904024537036,0.00009792277287285614,0.033208,0.126185,12.633412,2.0221901719675923,true,-0.335443,2020-09-08 17:16:44,f446469217
93e38c4916,LHS 411 A 6,High metal content world,38,1.1570091217996403,1.138679,6327.276,458,1.824205680977054,Sulphur dioxide,Not terraformable,11.472272997106481,0.0762968640309397,0.000017,-0.000117,25.400394,11.357349238738426,true,0.142547,2020-09-06 14:10:01,f446469217
a7b8da9a87,LHS 411 A 7,High metal content world,66,1.0197076036585473,0.832209,5761.8625,979,143.11102886750555,Hot thick Carbon dioxide,Not terraformable,26.282628791203702,0.13259269843176316,0.000015,0.002593,160.134956,26.19101451559028,false,0.202008,2020-09-04 20:43:04,f446469217
bb09ffbd70,LHS 411 A 8,High metal content world,117,2.8406025255320633,8.52452,11048.778,1843,21672.764194423882,Hot thick Water,Not terraformable,62.02244924174768,0.2350207939419087,0.000307,0.089228,46.008486,62.04588530958334,true,-0.392383,2020-09-04 20:44:59,f446469217
76688013ee,LHS 411 A 9,Helium-rich gas giant,840,1.3794039387695733,128.1241,61468.724,103,null,No atmosphere,Not terraformable,57.63122466979167,0.0010647983070375345,0.03421,0.431825,140.806754,1.7293593103935185,false,0.30223,2020-09-04 20:39:58,f446469217
aaf473a273,LHS 411 A 10,Helium-rich gas giant,845,0.5113984678273719,6.643857,22988.728,91,null,No atmosphere,Not terraformable,57.63122466979167,0.020535208003623007,0.03421,0.431825,320.806749,59.106530633576384,false,0.006456,2020-09-04 20:39:53,f446469217
f76ee145fc,LHS 411 A 11,Helium-rich gas giant,1140,2.05465378797032,232.440994,67837.768,104,null,No atmosphere,Not terraformable,1879.6682771709493,2.2845175860241707,0.000534,-0.40431,223.860461,0.43779208826388893,false,0.042213,2020-09-04 20:39:42,f446469217
c1df684a86,LHS 411 A 12,Helium-rich gas giant,1673,1.0151848889002264,60.459717,49220.384,69,null,No atmosphere,Not terraformable,3340.2011764269673,3.3516252473323473,0.000396,0.060359,120.28055,1.2961460753125,false,-1.570163,2020-09-04 20:41:34,f446469217
ee39363615,LHS 411 A 13,Gas giant with ammonia-based life,2118,3.668113487251684,484.497925,73300.864,125,null,No atmosphere,Not terraformable,425.40802171936343,0.0026142070833763543,0.042288,5.091658,219.868413,1.6810476588078704,false,1.832304,2020-09-04 20:42:07,f446469217
fec526278f,LHS 411 A 14,Helium-rich gas giant,2177,0.6053082300862042,10.238281,26230.692,60,null,No atmosphere,Not terraformable,425.40802171936343,0.12370895388960239,0.042288,5.091658,39.868419,1.7743993368287037,false,0.286937,2020-09-04 20:40:12,f446469217
d5c4829f73,LHS 411 A 15,Gas giant with ammonia-based life,2845,4.101556285247046,464.370361,67864.464,114,null,No atmosphere,Not terraformable,500.34523010253474,0.025224709224175475,0.114875,-5.363211,257.712825,0.6306145941203704,false,-0.415159,2020-09-04 20:42:21,f446469217
b5a30d7d4b,LHS 411 A 16,Helium-rich gas giant,2794,1.270630557354648,96.398964,55553.452,61,null,No atmosphere,Not terraformable,500.34523010253474,0.12153201465634898,0.114875,-5.363211,77.71283,1.3514174918171296,false,-0.385823,2020-09-04 20:39:10,f446469217
bcc90e4812,LHS 411 A 17,Icy body,3918,4.044407342611197,41.938705,20538.304,41,8.451299037749815,Thick Helium,Not terraformable,12257.846969145832,7.9741272639216785,0.015408,-0.201413,128.122393,1.9894202442939817,false,-0.414145,2020-09-04 20:43:37,f446469217
ae3d2bc1a0,LHS 411 B 1,Icy body,188933,0.7480226483523014,1.610523,9358.594,451,5551.698238341969,Thick Ammonia-rich,Not terraformable,53.79877777563657,0.14123533556663784,0.000019,0.013643,358.927312,53.822291591122685,true,0.227254,2020-09-04 20:46:14,6c4cb38a79
79b90ce1d5,LHS 411 B 2,Helium-rich gas giant,188920,0.7826740070915106,6.519308,18407.5,66,null,No atmosphere,Not terraformable,241.87886328608798,0.38473385545613253,0.000131,0.001214,306.155085,1.2865532712384258,false,-0.105749,2020-09-04 20:40:45,6c4cb38a79
094431a23b,LHS 411 B 3,Class I gas giant,188650,0.7752328253936454,3.002525,12551.966,58,null,No atmosphere,Not terraformable,359.80341059189817,0.5013472216296593,0.000321,-0.000867,164.878052,1.712179107210648,false,0.043682,2020-09-04 20:41:48,6c4cb38a79
d58d67d370,LHS 411 B 4,Helium-rich gas giant,189251,0.5530151462852678,17.504681,35883.36,50,null,No atmosphere,Not terraformable,620.0930241633333,0.7206642790326827,0.000015,-0.000285,335.375648,1.4833472064467592,false,-0.313804,2020-09-04 20:40:34,6c4cb38a79
c3955eb9c9,LHS 411 B 5,Helium-rich gas giant,189333,0.5876500012814302,18.790638,36065.828,45,null,No atmosphere,Not terraformable,925.723566777176,0.9413460472322752,0.001503,0.050212,36.829367,1.0932688246527777,false,1.78416,2020-09-04 20:40:40,6c4cb38a79
ca533ca878,LHS 411 B 6,Helium-rich gas giant,188583,0.9780305484580714,67.636703,53039.512,44,null,No atmosphere,Not terraformable,171.30512192293983,0.006201490616556082,0.187876,-3.093295,119.426476,1.8517248743171297,false,0.164295,2020-09-04 20:40:25,6c4cb38a79
ab6c22ab81,LHS 411 B 7,Helium-rich gas giant,188605,0.4406142160780313,13.325808,35075.352,40,null,No atmosphere,Not terraformable,171.30512192293983,0.03147638396054858,0.187876,-3.093295,299.426471,93.71113879122684,false,0.394697,2020-09-04 20:40:29,6c4cb38a79
a30d40067b,LHS 411 B 8,Helium-rich gas giant,189009,0.7362810520338382,36.263702,44760.896,36,null,No atmosphere,Not terraformable,2491.096655527778,1.8211912581856688,0.000535,-1.180279,291.822558,1.2382595107291667,false,-0.51574,2020-09-04 20:40:18,6c4cb38a79
a421a7368b,LHS 411 B 9,Helium-rich gas giant,187782,1.0872213296161828,85.859131,56678.556,38,null,No atmosphere,Not terraformable,3560.3579685643517,2.3107746823115045,0.000427,-0.10466,4.76515,0.6307336184606481,false,0.461885,2020-09-04 20:40:54,6c4cb38a79
919b1b1e0f,LHS 411 B 10,Class I gas giant,187815,1.748719951881478,25.736431,24468.004,28,null,No atmosphere,Not terraformable,5904.653558024653,3.2376114137762255,0.002307,0.143475,35.183886,0.8033418329398149,false,-0.139133,2020-09-04 20:41:58,6c4cb38a79
fdcf0dc9ef,Lacaille 8760 1,High metal content world,89,0.10250963552355004,0.001419,750.4009375,238,null,No atmosphere,Not terraformable,41.09762815965278,0.17868752282893957,0.000004,-0.001767,120.413681,41.3391959109838,false,0.369536,2020-09-08 12:53:47,9c14a40170
20de5f08e4,Lacaille 8760 2,High metal content world,164,0.40787481250922225,0.07665,2764.8855,175,null,No atmosphere,Not terraformable,102.5841688668287,0.3288036226630731,0.000043,0.010272,172.98147,103.18714686725694,false,0.164534,2020-09-08 15:22:23,9c14a40170
